       1
  -0.0281651175   0.0369330726   0.0177942160
   0.0157439766  -0.0176975799  -0.0196705213
   0.0147301260  -0.0141269373   0.0044281199
   0.0201257875   0.0145310048  -0.0235578743
  -0.0095809213  -0.0091504412   0.0126781726
  -0.0091394379   0.0040617115   0.0007664753
   0.0139002100  -0.0142997124   0.0019037436
  -0.0137391400   0.0131196720  -0.0132038126
  -0.0036211181   0.0042571826   0.0128790737
   0.0019118668  -0.0168409822   0.0054312601
   0.0191681039   0.0046174172   0.0003562001
  -0.0193301811   0.0162896550  -0.0111078444
  -0.0591813725  -0.0144523825  -0.0010421916
   0.0131397629   0.0018448669  -0.0184054614
   0.0411215854   0.0107827524   0.0164034634
  -0.0156803131   0.0071031010  -0.0490136088
   0.0004522877  -0.0040558879   0.0020099215
   0.0161481727  -0.0015469243   0.0492306236
  -0.0038548488   0.0289098455  -0.0059988809
   0.0053709844  -0.0114935591   0.0021376637
   0.0033126384  -0.0145630355   0.0023195025
  -0.0071625729   0.0161492953   0.0022850796
   0.0096022546  -0.0045228315   0.0062348910
  -0.0004111838  -0.0135189977  -0.0081650044
   0.0096091315  -0.0093538579   0.0087297139
  -0.0032559496   0.0080822941  -0.0237465248
  -0.0067109391   0.0025647091   0.0167159259
   0.0063171104  -0.0166272486   0.0103943214
  -0.0112492625   0.0189871735  -0.0172866698
   0.0038341705  -0.0069559046   0.0052475786
  -0.0364484116   0.0097452658  -0.0380196307
  -0.0202757071  -0.0080073494   0.0062442639
   0.0557865449  -0.0022049836   0.0354454304
   0.0055133321  -0.0105797054   0.0368569684
  -0.0095709276  -0.0133239899  -0.0457863072
   0.0064636663   0.0262047235   0.0064520079
   0.0038156586  -0.0297598773  -0.0075371373
   0.0233342587   0.0291969348  -0.0064185418
  -0.0208919472   0.0065751061   0.0116410718
  -0.0065686103  -0.0060350331  -0.0006658985
   0.0017570318   0.0148774200   0.0113526249
  -0.0022817900  -0.0092920103  -0.0112510814
  -0.0072395214  -0.0168129024  -0.0123266277
   0.0050026349   0.0038040575   0.0091627295
   0.0036657814   0.0094228847  -0.0069680739
   0.0121976855   0.0213450473  -0.0340286974
  -0.0150238861  -0.0211591771   0.0253236937
  -0.0035162382  -0.0032988450   0.0141401350
  -0.0054469116  -0.0078000568   0.0056528746
  -0.0162504003  -0.0110246326  -0.0036398447
   0.0225975952   0.0156760462  -0.0065912649
   0.0005612072  -0.0135212131   0.0095502077
   0.0037123265   0.0095585428  -0.0075591324
  -0.0010862585   0.0105431327  -0.0047910852
   0.0025814120   0.0296758716   0.0051414130
  -0.0014153839  -0.0198699163   0.0062120962
   0.0013476542  -0.0112560306  -0.0150313147
  -0.0201627409  -0.0386313680  -0.0133969068
   0.0246797142   0.0240249034   0.0067008697
  -0.0155440638   0.0091212555   0.0011561238
