     Conf.      atom   element    Ref. charge(e)      NN charge(e)          Ref. energy(Ha)            NN energy(Ha)
        16        55         8       -0.27417100       -0.27223713               0.00000000             -55.62442603
        16        56         1        0.13021400        0.14242591               0.00000000              19.18782343
        16        57         1        0.13428000        0.14367971               0.00000000              19.19034468
        16        58         8       -0.25609800       -0.26652735               0.00000000             -55.62600979
        16        59         1        0.15819900        0.15135640               0.00000000              19.18987563
        16        60         1        0.14141300        0.13703818               0.00000000              19.18892587
        16        61         8       -0.26957100       -0.28016809               0.00000000             -55.62562491
        16        62         1        0.14891700        0.15431863               0.00000000              19.19017777
        16        63         1        0.13670600        0.13398395               0.00000000              19.18810006
        16        64         8       -0.25608800       -0.26804424               0.00000000             -55.62305608
        16        65         1        0.12866000        0.12640802               0.00000000              19.18794868
        16        66         1        0.13258900        0.13234318               0.00000000              19.18787461
        16        67         8       -0.31216100       -0.29394600               0.00000000             -55.62513054
        16        68         1        0.13523500        0.15268547               0.00000000              19.18993771
        16        69         1        0.11619200        0.11549912               0.00000000              19.18942940
        16        70         8       -0.29408100       -0.29066685               0.00000000             -55.62586530
        16        71         1        0.13606700        0.13625032               0.00000000              19.18957987
        16        72         1        0.13504200        0.12693001               0.00000000              19.18752629
        16        73         8       -0.26588000       -0.27867952               0.00000000             -55.62731675
        16        74         1        0.15665300        0.15466397               0.00000000              19.19005797
        16        75         1        0.14520500        0.12640578               0.00000000              19.19292927
        16        76         8       -0.29421800       -0.30408123               0.00000000             -55.62482434
        16        77         1        0.12879000        0.13850946               0.00000000              19.18834180
        16        78         1        0.13337500        0.14063456               0.00000000              19.18942996
        16        79         8       -0.23834300       -0.25527429               0.00000000             -55.62571720
        16        80         1        0.15329700        0.14736614               0.00000000              19.18980086
        16        81         1        0.16737600        0.15619598               0.00000000              19.18973018
        16        82         8       -0.25101700       -0.25464626               0.00000000             -55.62444954
        16        83         1        0.13941700        0.13695176               0.00000000              19.18852047
        16        84         1        0.13986900        0.14825314               0.00000000              19.19053142
        16        85         8       -0.25756800       -0.26827806               0.00000000             -55.62519414
        16        86         1        0.13422200        0.12246966               0.00000000              19.18958248
        16        87         1        0.13917400        0.13968266               0.00000000              19.18828978
        16        88         8       -0.20855900       -0.18405823               0.00000000             -55.62518493
        16        89         1        0.16478500        0.16405412               0.00000000              19.18930497
        16        90         1        0.16155300        0.13849311               0.00000000              19.18747173
        16        91         8       -0.28272300       -0.26636933               0.00000000             -55.62735941
        16        92         1        0.14290200        0.13875255               0.00000000              19.19100205
        16        93         1        0.14343600        0.14511417               0.00000000              19.18874741
        16        94         8       -0.27030600       -0.27615707               0.00000000             -55.62477646
        16        95         1        0.12601000        0.11469150               0.00000000              19.18714923
        16        96         1        0.14901500        0.14825780               0.00000000              19.18821678
        16        97         8       -0.27345700       -0.26333357               0.00000000             -55.62645900
        16        98         1        0.14560000        0.14158284               0.00000000              19.19048120
        16        99         1        0.13932000        0.14369711               0.00000000              19.18978856
        16       100         8       -0.26978900       -0.27891622               0.00000000             -55.62502419
        16       101         1        0.14096600        0.13594397               0.00000000              19.18827380
        16       102         1        0.14238400        0.15605600               0.00000000              19.18952879
        16       103         8       -0.26384000       -0.24758361               0.00000000             -55.62769239
        16       104         1        0.13784500        0.13526735               0.00000000              19.18853794
        16       105         1        0.14366100        0.15216825               0.00000000              19.18960919
        16       106         8       -0.26840100       -0.25891594               0.00000000             -55.62660062
        16       107         1        0.13052800        0.13098804               0.00000000              19.18710337
        16       108         1        0.14487800        0.14227394               0.00000000              19.18927930
        16       109         8       -0.32842300       -0.32718680               0.00000000             -55.62544169
        16       110         1        0.13290100        0.15027620               0.00000000              19.18964576
        16       111         1        0.12849900        0.13177083               0.00000000              19.18945085
        16       112         8       -0.27414100       -0.27591485               0.00000000             -55.62348689
        16       113         1        0.13346800        0.13135164               0.00000000              19.18833696
        16       114         1        0.13267600        0.14557434               0.00000000              19.18952422
        16       115         8       -0.32665000       -0.30408500               0.00000000             -55.62428312
        16       116         1        0.11582200        0.11501038               0.00000000              19.18886102
        16       117         1        0.12757700        0.12838803               0.00000000              19.18841350
        16       118         8       -0.27664300       -0.29246507               0.00000000             -55.62528627
        16       119         1        0.15563500        0.16100944               0.00000000              19.18972030
        16       120         1        0.13782300        0.13611658               0.00000000              19.18854365
        16       121         8       -0.31188900       -0.31495936               0.00000000             -55.62556975
        16       122         1        0.13497800        0.14021215               0.00000000              19.19056184
        16       123         1        0.13664500        0.12415125               0.00000000              19.18810118
        16       124         8       -0.25171400       -0.25777846               0.00000000             -55.62730298
        16       125         1        0.15100200        0.13967883               0.00000000              19.19031616
        16       126         1        0.14874500        0.14129854               0.00000000              19.18898676
        16       127         8       -0.25495800       -0.23968629               0.00000000             -55.62720986
        16       128         1        0.13861800        0.15678914               0.00000000              19.19120944
        16       129         1        0.12945400        0.14151178               0.00000000              19.19000587
        16       130         8       -0.27420500       -0.28044423               0.00000000             -55.62470392
        16       131         1        0.13003300        0.12736695               0.00000000              19.18942038
        16       132         1        0.12711900        0.14019951               0.00000000              19.18918602
        16       133         8       -0.30440200       -0.31548707               0.00000000             -55.62272354
        16       134         1        0.12439100        0.12264234               0.00000000              19.18712085
        16       135         1        0.12417100        0.12843583               0.00000000              19.18905447
        16       136         8       -0.29539300       -0.29716729               0.00000000             -55.62295800
        16       137         1        0.11752200        0.12133254               0.00000000              19.18728216
        16       138         1        0.14129900        0.15119498               0.00000000              19.19004115
        16       139         8       -0.26469300       -0.28858366               0.00000000             -55.62443787
        16       140         1        0.14134900        0.15054647               0.00000000              19.18954551
        16       141         1        0.14692500        0.14063942               0.00000000              19.19011003
        16       142         8       -0.26946000       -0.27139167               0.00000000             -55.62543109
        16       143         1        0.14356700        0.13379970               0.00000000              19.18986586
        16       144         1        0.14662400        0.14141679               0.00000000              19.18939331
        16       145         8       -0.25998300       -0.27480693               0.00000000             -55.62682009
        16       146         1        0.15261200        0.15488920               0.00000000              19.18922931
        16       147         1        0.13844700        0.12898062               0.00000000              19.19003461
        16       148         8       -0.27522600       -0.27929955               0.00000000             -55.62397149
        16       149         1        0.12086600        0.12743253               0.00000000              19.18599302
        16       150         1        0.14375700        0.13970674               0.00000000              19.19085465
        16       151         8       -0.27501900       -0.26732565               0.00000000             -55.62623140
        16       152         1        0.14621100        0.14572395               0.00000000              19.18873501
        16       153         1        0.14469000        0.15166412               0.00000000              19.19267223
        16       154         8       -0.29176700       -0.29181998               0.00000000             -55.62572051
        16       155         1        0.13712800        0.14583943               0.00000000              19.19110469
        16       156         1        0.12935600        0.11668432               0.00000000              19.18899920
        16       157         8       -0.26343500       -0.27377613               0.00000000             -55.62484495
        16       158         1        0.13675100        0.14075681               0.00000000              19.18901653
        16       159         1        0.14201400        0.14008981               0.00000000              19.18796890
        16       160         8       -0.26738900       -0.29345013               0.00000000             -55.62647649
        16       161         1        0.14780500        0.16479045               0.00000000              19.18958628
        16       162         1        0.15317800        0.17384388               0.00000000              19.19019255
        16       163         8       -0.30390200       -0.31342937               0.00000000             -55.62516060
        16       164         1        0.13464600        0.13790168               0.00000000              19.18969296
        16       165         1        0.12541600        0.12113406               0.00000000              19.18793518
        16       166         8       -0.28202000       -0.26364239               0.00000000             -55.62493187
        16       167         1        0.13349200        0.14327536               0.00000000              19.19013212
        16       168         1        0.12991000        0.13276006               0.00000000              19.18823685
        16       169         8       -0.27673100       -0.29536020               0.00000000             -55.62710229
        16       170         1        0.14767700        0.15353549               0.00000000              19.18905050
        16       171         1        0.14051200        0.12920677               0.00000000              19.18847964
        16       172         8       -0.30098200       -0.30766976               0.00000000             -55.62588984
        16       173         1        0.13923200        0.14046593               0.00000000              19.18768358
        16       174         1        0.13126900        0.13009234               0.00000000              19.19040818
        16       175         8       -0.27936000       -0.29803399               0.00000000             -55.62499517
        16       176         1        0.14405900        0.13376320               0.00000000              19.18908598
        16       177         1        0.13009900        0.14356680               0.00000000              19.18874714
        16       178         8       -0.31108100       -0.31618011               0.00000000             -55.62488027
        16       179         1        0.11790200        0.12750637               0.00000000              19.18648115
        16       180         1        0.11102500        0.13350770               0.00000000              19.18982693
        16       181         8       -0.24895000       -0.24640106               0.00000000             -55.62470318
        16       182         1        0.13242400        0.13254909               0.00000000              19.18847041
        16       183         1        0.14939800        0.14211243               0.00000000              19.18949684
        16       184         8       -0.32384400       -0.30168838               0.00000000             -55.62547639
        16       185         1        0.12289800        0.12630447               0.00000000              19.18936956
        16       186         1        0.13293500        0.14741208               0.00000000              19.19028977
        16       187         8       -0.23057400       -0.24193847               0.00000000             -55.62583921
        16       188         1        0.17142100        0.15937713               0.00000000              19.18960342
        16       189         1        0.14178400        0.13312811               0.00000000              19.18960851
        16       190         8       -0.30867300       -0.31110767               0.00000000             -55.62534939
        16       191         1        0.12834000        0.12740977               0.00000000              19.19047640
        16       192         1        0.12780100        0.13800587               0.00000000              19.18887354
        17         1         8       -0.29371700       -0.28864284               0.00000000             -55.62524058
        17         2         1        0.13566900        0.14537316               0.00000000              19.18773567
        17         3         1        0.14443400        0.15875656               0.00000000              19.18875875
        17         4         8       -0.27800800       -0.28325301               0.00000000             -55.62587374
        17         5         1        0.15935900        0.15696637               0.00000000              19.18917202
        17         6         1        0.15379200        0.14857803               0.00000000              19.19027996
        17         7         8       -0.27170200       -0.27556700               0.00000000             -55.62485973
        17         8         1        0.13393700        0.13065667               0.00000000              19.18799415
        17         9         1        0.14042600        0.14462889               0.00000000              19.18908396
        17        10         8       -0.29050900       -0.29683964               0.00000000             -55.62531554
        17        11         1        0.13314400        0.13409514               0.00000000              19.19169734
        17        12         1        0.14165500        0.14259215               0.00000000              19.18935794
        17        13         8       -0.28100500       -0.28907066               0.00000000             -55.62545567
        17        14         1        0.13003800        0.13376310               0.00000000              19.18913921
        17        15         1        0.14560400        0.14445490               0.00000000              19.18940395
        17        16         8       -0.26657000       -0.26410500               0.00000000             -55.62706050
        17        17         1        0.14602200        0.15946525               0.00000000              19.19062685
        17        18         1        0.13966900        0.14086597               0.00000000              19.19021281
        17        19         8       -0.30027500       -0.28645654               0.00000000             -55.62553928
        17        20         1        0.14071600        0.14611095               0.00000000              19.19086190
        17        21         1        0.13800600        0.13518231               0.00000000              19.18928883
        17        22         8       -0.23347300       -0.24959730               0.00000000             -55.62185281
        17        23         1        0.14909500        0.14746240               0.00000000              19.18808769
        17        24         1        0.14960100        0.13555794               0.00000000              19.19024826
        17        25         8       -0.29247300       -0.29479638               0.00000000             -55.62381139
        17        26         1        0.12228800        0.12350995               0.00000000              19.18802008
        17        27         1        0.13187700        0.13560383               0.00000000              19.18861493
        17        28         8       -0.30080300       -0.29952868               0.00000000             -55.62565995
        17        29         1        0.13240100        0.13570259               0.00000000              19.19079545
        17        30         1        0.15252800        0.15494243               0.00000000              19.18847962
        17        31         8       -0.30442000       -0.29278319               0.00000000             -55.62570177
        17        32         1        0.14826900        0.14581281               0.00000000              19.18861720
        17        33         1        0.14011100        0.14384766               0.00000000              19.19021182
        17        34         8       -0.26908800       -0.27433313               0.00000000             -55.62499114
        17        35         1        0.13825300        0.13527559               0.00000000              19.18957636
        17        36         1        0.14473400        0.14262207               0.00000000              19.19051243
        17        37         8       -0.23674800       -0.24461850               0.00000000             -55.62451580
        17        38         1        0.15080500        0.14850828               0.00000000              19.18866774
        17        39         1        0.13825400        0.13856975               0.00000000              19.18906446
        17        40         8       -0.26567000       -0.27670983               0.00000000             -55.62697398
        17        41         1        0.14680200        0.13904467               0.00000000              19.18835053
        17        42         1        0.14929700        0.14555387               0.00000000              19.18905732
        17        43         8       -0.27461800       -0.27913797               0.00000000             -55.62499264
        17        44         1        0.12834800        0.14512618               0.00000000              19.18955232
        17        45         1        0.13761100        0.12458715               0.00000000              19.18918950
        17        46         8       -0.26343000       -0.26135838               0.00000000             -55.62421245
        17        47         1        0.14422900        0.14814234               0.00000000              19.18870928
        17        48         1        0.14058200        0.14338664               0.00000000              19.18781512
        17        49         8       -0.30602400       -0.30816108               0.00000000             -55.62552982
        17        50         1        0.12264300        0.11769785               0.00000000              19.18923242
        17        51         1        0.13987600        0.14176970               0.00000000              19.18817193
        17        52         8       -0.29330600       -0.27582965               0.00000000             -55.62347228
        17        53         1        0.12456400        0.13990687               0.00000000              19.18869508
        17        54         1        0.12216900        0.12768843               0.00000000              19.18462083
        17        55         8       -0.27387100       -0.28341689               0.00000000             -55.62306361
        17        56         1        0.13026000        0.13742038               0.00000000              19.18882200
        17        57         1        0.13748900        0.13369271               0.00000000              19.18936762
        17        58         8       -0.25472100       -0.26769831               0.00000000             -55.62638345
        17        59         1        0.16253600        0.15250177               0.00000000              19.18950341
        17        60         1        0.14733400        0.14829380               0.00000000              19.19032616
        17        61         8       -0.25109100       -0.26195873               0.00000000             -55.62660304
        17        62         1        0.16058600        0.15479045               0.00000000              19.19111190
        17        63         1        0.14327300        0.15164863               0.00000000              19.18947300
        17        64         8       -0.26590500       -0.27613603               0.00000000             -55.62339759
        17        65         1        0.12649300        0.12639286               0.00000000              19.18778832
        17        66         1        0.13072000        0.12875682               0.00000000              19.18846469
        17        67         8       -0.31693400       -0.29437128               0.00000000             -55.62483578
        17        68         1        0.13159300        0.14760569               0.00000000              19.19019212
        17        69         1        0.11911800        0.11641019               0.00000000              19.18974557
        17        70         8       -0.29204800       -0.29445950               0.00000000             -55.62552810
        17        71         1        0.13603300        0.14331882               0.00000000              19.18848234
        17        72         1        0.13150500        0.13470203               0.00000000              19.18852439
        17        73         8       -0.24298200       -0.26830536               0.00000000             -55.62791702
        17        74         1        0.15439100        0.14703204               0.00000000              19.18910892
        17        75         1        0.14141900        0.12432357               0.00000000              19.19388850
        17        76         8       -0.29208900       -0.29481514               0.00000000             -55.62545395
        17        77         1        0.14969600        0.14845999               0.00000000              19.18857219
        17        78         1        0.13580500        0.14707154               0.00000000              19.19025966
        17        79         8       -0.23307900       -0.25005189               0.00000000             -55.62577299
        17        80         1        0.15293100        0.14542228               0.00000000              19.19041956
        17        81         1        0.16892900        0.15478161               0.00000000              19.18907615
        17        82         8       -0.25873400       -0.26157254               0.00000000             -55.62368592
        17        83         1        0.13807800        0.13365122               0.00000000              19.18926759
        17        84         1        0.14256300        0.14023786               0.00000000              19.18955734
        17        85         8       -0.27247700       -0.27482033               0.00000000             -55.62454908
        17        86         1        0.13561700        0.14274237               0.00000000              19.19054045
        17        87         1        0.15023800        0.13597669               0.00000000              19.18848867
        17        88         8       -0.23081100       -0.21451992               0.00000000             -55.62640856
        17        89         1        0.16170100        0.17014879               0.00000000              19.18932372
        17        90         1        0.15536300        0.13959200               0.00000000              19.18754873
        17        91         8       -0.26967700       -0.26875510               0.00000000             -55.62676986
        17        92         1        0.14702900        0.14639447               0.00000000              19.18912473
        17        93         1        0.15095700        0.14424233               0.00000000              19.18978426
        17        94         8       -0.28571500       -0.27133785               0.00000000             -55.62414511
        17        95         1        0.13542000        0.10302516               0.00000000              19.18693378
        17        96         1        0.13508700        0.13700611               0.00000000              19.18911566
        17        97         8       -0.30530500       -0.29164510               0.00000000             -55.62544428
        17        98         1        0.12566200        0.13457112               0.00000000              19.18987393
        17        99         1        0.12874300        0.13629012               0.00000000              19.18873017
        17       100         8       -0.25777700       -0.25880313               0.00000000             -55.62374629
        17       101         1        0.14167500        0.12918028               0.00000000              19.18744436
        17       102         1        0.14070800        0.14954108               0.00000000              19.18941867
        17       103         8       -0.25984900       -0.24932580               0.00000000             -55.62777955
        17       104         1        0.13147800        0.13499235               0.00000000              19.18736169
        17       105         1        0.14435000        0.14847570               0.00000000              19.18950279
        17       106         8       -0.26877200       -0.25574384               0.00000000             -55.62629485
        17       107         1        0.13417200        0.13586563               0.00000000              19.18755621
        17       108         1        0.14752600        0.13767768               0.00000000              19.18933241
        17       109         8       -0.33020800       -0.33318839               0.00000000             -55.62537738
        17       110         1        0.13300000        0.15287173               0.00000000              19.18944239
        17       111         1        0.12576800        0.12837865               0.00000000              19.18932548
        17       112         8       -0.27898400       -0.28249616               0.00000000             -55.62355918
        17       113         1        0.12815100        0.13123535               0.00000000              19.18755409
        17       114         1        0.13288900        0.13905623               0.00000000              19.18904639
        17       115         8       -0.30795200       -0.28910061               0.00000000             -55.62450153
        17       116         1        0.12835200        0.11937136               0.00000000              19.19017743
        17       117         1        0.13621900        0.13610154               0.00000000              19.18881288
        17       118         8       -0.28158900       -0.29828250               0.00000000             -55.62456738
        17       119         1        0.15584200        0.15689358               0.00000000              19.18967092
        17       120         1        0.13775400        0.13642398               0.00000000              19.18880454
        17       121         8       -0.31894300       -0.31860063               0.00000000             -55.62448899
        17       122         1        0.12161400        0.12499372               0.00000000              19.18896509
        17       123         1        0.12856600        0.12444475               0.00000000              19.18806374
        17       124         8       -0.24496000       -0.25032544               0.00000000             -55.62681783
        17       125         1        0.15251900        0.14239477               0.00000000              19.18985614
        17       126         1        0.14784100        0.14650441               0.00000000              19.18953762
        17       127         8       -0.27606500       -0.27037766               0.00000000             -55.62617179
        17       128         1        0.15248300        0.13989148               0.00000000              19.19056291
        17       129         1        0.13416000        0.13914645               0.00000000              19.19090860
        17       130         8       -0.29481400       -0.28688844               0.00000000             -55.62384155
        17       131         1        0.13007300        0.12874668               0.00000000              19.19002451
        17       132         1        0.13382500        0.14374252               0.00000000              19.18847929
        17       133         8       -0.27478900       -0.28695088               0.00000000             -55.62076455
        17       134         1        0.12268500        0.13289233               0.00000000              19.18689762
        17       135         1        0.11484900        0.12048042               0.00000000              19.18910614
        17       136         8       -0.29963000       -0.30440105               0.00000000             -55.62216853
        17       137         1        0.11193300        0.11745690               0.00000000              19.18621886
        17       138         1        0.13911300        0.15080915               0.00000000              19.18952163
        17       139         8       -0.26691500       -0.28875281               0.00000000             -55.62434802
        17       140         1        0.14191800        0.14027975               0.00000000              19.18917809
        17       141         1        0.14707700        0.14070622               0.00000000              19.18970225
        17       142         8       -0.25921500       -0.25995778               0.00000000             -55.62531898
        17       143         1        0.14543100        0.13936578               0.00000000              19.18941316
        17       144         1        0.14802200        0.14145187               0.00000000              19.18955465
        17       145         8       -0.25984800       -0.27743536               0.00000000             -55.62565186
        17       146         1        0.15229900        0.14697798               0.00000000              19.18949948
        17       147         1        0.13885600        0.12628968               0.00000000              19.18947030
        17       148         8       -0.27025300       -0.26937531               0.00000000             -55.62378910
        17       149         1        0.12173100        0.12479902               0.00000000              19.18676807
        17       150         1        0.14690500        0.13965876               0.00000000              19.19011652
        17       151         8       -0.26209800       -0.27156590               0.00000000             -55.62681313
        17       152         1        0.15780300        0.15471937               0.00000000              19.19044027
        17       153         1        0.15456200        0.15199669               0.00000000              19.19070254
        17       154         8       -0.27822000       -0.27566177               0.00000000             -55.62655476
        17       155         1        0.14717400        0.14803534               0.00000000              19.19113326
        17       156         1        0.13858600        0.12918630               0.00000000              19.18924924
        17       157         8       -0.25664000       -0.25224820               0.00000000             -55.62540669
        17       158         1        0.13488200        0.14735201               0.00000000              19.18886854
        17       159         1        0.14194100        0.14668567               0.00000000              19.18865210
        17       160         8       -0.28458000       -0.29549844               0.00000000             -55.62634283
        17       161         1        0.14630600        0.16737634               0.00000000              19.19025008
        17       162         1        0.15019100        0.16993911               0.00000000              19.18960550
        17       163         8       -0.30709200       -0.29407550               0.00000000             -55.62525306
        17       164         1        0.14290800        0.15179308               0.00000000              19.19017457
        17       165         1        0.12176000        0.10429199               0.00000000              19.18858914
        17       166         8       -0.27442700       -0.26130059               0.00000000             -55.62461803
        17       167         1        0.12812000        0.14037823               0.00000000              19.18903464
        17       168         1        0.12289800        0.12766973               0.00000000              19.18875428
        17       169         8       -0.28660100       -0.30087456               0.00000000             -55.62680067
        17       170         1        0.14322700        0.14705641               0.00000000              19.18958303
        17       171         1        0.14177300        0.13356389               0.00000000              19.18835254
        17       172         8       -0.29552800       -0.30091865               0.00000000             -55.62585101
        17       173         1        0.13697500        0.14440478               0.00000000              19.18753314
        17       174         1        0.13429600        0.12870576               0.00000000              19.18923791
        17       175         8       -0.27580700       -0.28125973               0.00000000             -55.62618684
        17       176         1        0.14979400        0.14174320               0.00000000              19.18882991
        17       177         1        0.13726600        0.14990458               0.00000000              19.18856304
        17       178         8       -0.32485100       -0.31573761               0.00000000             -55.62490832
        17       179         1        0.11288900        0.12535021               0.00000000              19.18659979
        17       180         1        0.11312400        0.12444637               0.00000000              19.18828657
        17       181         8       -0.25774500       -0.24718819               0.00000000             -55.62452787
        17       182         1        0.14187800        0.13322770               0.00000000              19.18790684
        17       183         1        0.15239600        0.13384470               0.00000000              19.19039185
        17       184         8       -0.32059700       -0.30543899               0.00000000             -55.62418484
        17       185         1        0.11738800        0.13094154               0.00000000              19.18884372
        17       186         1        0.13560900        0.14486196               0.00000000              19.18955236
        17       187         8       -0.25890300       -0.27594310               0.00000000             -55.62568305
        17       188         1        0.15846300        0.15975595               0.00000000              19.18927831
        17       189         1        0.13359700        0.12661044               0.00000000              19.18985510
        17       190         8       -0.29537900       -0.29848759               0.00000000             -55.62487202
        17       191         1        0.12341700        0.12556528               0.00000000              19.19020242
        17       192         1        0.12701900        0.14604099               0.00000000              19.18824457
        18         1         8       -0.29129100       -0.29096872               0.00000000             -55.62474839
        18         2         1        0.14018000        0.13880574               0.00000000              19.18783689
        18         3         1        0.14492400        0.15149332               0.00000000              19.18942865
        18         4         8       -0.27170500       -0.28072831               0.00000000             -55.62676083
        18         5         1        0.16058200        0.14767258               0.00000000              19.18830829
        18         6         1        0.14972000        0.15369818               0.00000000              19.19040890
        18         7         8       -0.24875800       -0.24087494               0.00000000             -55.62528573
        18         8         1        0.14723600        0.13757141               0.00000000              19.18857042
        18         9         1        0.14448800        0.15635941               0.00000000              19.18981591
        18        10         8       -0.29699700       -0.29870701               0.00000000             -55.62672561
        18        11         1        0.13273900        0.13757745               0.00000000              19.19129621
        18        12         1        0.13741400        0.13536326               0.00000000              19.19019635
        18        13         8       -0.29616800       -0.29118085               0.00000000             -55.62487883
        18        14         1        0.13990100        0.13147968               0.00000000              19.18900367
        18        15         1        0.15162800        0.15853398               0.00000000              19.18979943
        18        16         8       -0.27553000       -0.26579533               0.00000000             -55.62589747
        18        17         1        0.13841300        0.15192478               0.00000000              19.19049819
        18        18         1        0.13327400        0.13823878               0.00000000              19.18964529
        18        19         8       -0.29993300       -0.27711146               0.00000000             -55.62610500
        18        20         1        0.13600300        0.14093047               0.00000000              19.19138661
        18        21         1        0.12709900        0.13054185               0.00000000              19.18864378
        18        22         8       -0.22633900       -0.24929709               0.00000000             -55.62345326
        18        23         1        0.15343200        0.15503498               0.00000000              19.18979027
        18        24         1        0.15432300        0.14635300               0.00000000              19.19059178
        18        25         8       -0.26240800       -0.26571458               0.00000000             -55.62262625
        18        26         1        0.11979600        0.12872736               0.00000000              19.18797885
        18        27         1        0.12655400        0.14007495               0.00000000              19.18877546
        18        28         8       -0.29961800       -0.30201504               0.00000000             -55.62474298
        18        29         1        0.12625700        0.11458251               0.00000000              19.18811377
        18        30         1        0.14172300        0.14667681               0.00000000              19.18847331
        18        31         8       -0.31192000       -0.30895800               0.00000000             -55.62544947
        18        32         1        0.14510300        0.15348268               0.00000000              19.18855397
        18        33         1        0.13001800        0.14145699               0.00000000              19.18942484
        18        34         8       -0.28771600       -0.28186251               0.00000000             -55.62499357
        18        35         1        0.12924600        0.12949255               0.00000000              19.19086783
        18        36         1        0.14357600        0.13987170               0.00000000              19.18968223
        18        37         8       -0.25940600       -0.25616957               0.00000000             -55.62568311
        18        38         1        0.14742500        0.15075127               0.00000000              19.18941108
        18        39         1        0.13969100        0.13536766               0.00000000              19.18933256
        18        40         8       -0.26668900       -0.28395763               0.00000000             -55.62668858
        18        41         1        0.14319900        0.13170054               0.00000000              19.18780386
        18        42         1        0.14146700        0.13909626               0.00000000              19.18873462
        18        43         8       -0.30156800       -0.29012191               0.00000000             -55.62480082
        18        44         1        0.13853200        0.14212499               0.00000000              19.18992800
        18        45         1        0.13795500        0.12889706               0.00000000              19.19031426
        18        46         8       -0.24102800       -0.24754632               0.00000000             -55.62477445
        18        47         1        0.14446900        0.14410728               0.00000000              19.18856874
        18        48         1        0.15031600        0.15463297               0.00000000              19.18987238
        18        49         8       -0.31561400       -0.29849879               0.00000000             -55.62522589
        18        50         1        0.13479800        0.13636672               0.00000000              19.18865636
        18        51         1        0.13565000        0.14943658               0.00000000              19.18941653
        18        52         8       -0.30199900       -0.28781952               0.00000000             -55.62302390
        18        53         1        0.12002100        0.13939822               0.00000000              19.18860478
        18        54         1        0.11551800        0.12233874               0.00000000              19.18473739
        18        55         8       -0.27989200       -0.29249915               0.00000000             -55.62227061
