       1 T
   23.47039800000000    0.00000000000000    0.00000000000000
    0.00000000000000   23.47039800000000    0.00000000000000
    0.00000000000000    0.00000000000000   23.47039800000000
  8    5.1004350000   19.7838800000   18.8780130000   -0.2634130497    0.0000000000   -0.0281651175    0.0369330726    0.0177942160
  1    5.8858740000   18.6134650000   17.7951760000    0.1223989591    0.0000000000    0.0157439766   -0.0176975799   -0.0196705213
  1    3.8925470000   20.8286440000   17.9134820000    0.1524955686    0.0000000000    0.0147301260   -0.0141269373    0.0044281199
  8    2.1978670000   19.5248650000    9.8696070000   -0.3161616913    0.0000000000    0.0201257875    0.0145310048   -0.0235578743
  1    1.9188510000   18.4119360000   11.2413360000    0.1223390798    0.0000000000   -0.0095809213   -0.0091504412    0.0126781726
  1    3.9952380000   19.3777990000    9.5416220000    0.1548647777    0.0000000000   -0.0091394379    0.0040617115    0.0007664753
  8   13.7298720000   18.3673000000   16.8243480000   -0.2637985320    0.0000000000    0.0139002100   -0.0142997124    0.0019037436
  1   14.5433470000   17.5169120000   18.2591030000    0.1489672856    0.0000000000   -0.0137391400    0.0131196720   -0.0132038126
  1   12.9760050000   19.9140090000   17.3736290000    0.1429074543    0.0000000000   -0.0036211181    0.0042571826    0.0128790737
  8    5.5921940000    4.0708490000    5.9848900000   -0.2644284821    0.0000000000    0.0019118668   -0.0168409822    0.0054312601
  1    3.9334250000    3.2826610000    6.1784160000    0.1516456201    0.0000000000    0.0191681039    0.0046174172    0.0003562001
  1    6.7987190000    3.1704420000    7.1430790000    0.1301267270    0.0000000000   -0.0193301811    0.0162896550   -0.0111078444
  8    8.0365680000   10.7878680000   12.4701130000   -0.2995301172    0.0000000000   -0.0591813725   -0.0144523825   -0.0010421916
  1    7.1872100000   10.0510550000   13.9898560000    0.1193244322    0.0000000000    0.0131397629    0.0018448669   -0.0184054614
  1    9.6150950000   11.2605400000   13.0412790000    0.1432008039    0.0000000000    0.0411215854    0.0107827524    0.0164034634
  8   11.3626090000   17.6223710000    0.0094280000   -0.2349491173    0.0000000000   -0.0156803131    0.0071031010   -0.0490136088
  1   11.4677720000   19.3990960000   23.0659230000    0.1494094182    0.0000000000    0.0004522877   -0.0040558879    0.0020099215
  1   11.7453960000   17.3757730000    1.6838940000    0.1543620134    0.0000000000    0.0161481727   -0.0015469243    0.0492306236
  8    2.3284190000   13.1617160000   17.2620960000   -0.2887763821    0.0000000000   -0.0038548488    0.0289098455   -0.0059988809
  1    3.9773840000   12.8586160000   18.0076210000    0.1308541386    0.0000000000    0.0053709844   -0.0114935591    0.0021376637
  1    1.3617060000   11.6408760000   17.0703420000    0.1304644774    0.0000000000    0.0033126384   -0.0145630355    0.0023195025
  8    8.7173140000    3.3771140000    9.8275740000   -0.2868559776    0.0000000000   -0.0071625729    0.0161492953    0.0022850796
  1    9.8132690000    2.1067330000   10.4759800000    0.1408620147    0.0000000000    0.0096022546   -0.0045228315    0.0062348910
  1    9.4935950000    5.0003380000   10.2773850000    0.1444640408    0.0000000000   -0.0004111838   -0.0135189977   -0.0081650044
  8   14.4350840000   23.2266420000    3.5544480000   -0.2980360449    0.0000000000    0.0096091315   -0.0093538579    0.0087297139
  1   15.1755960000   22.3060390000    5.0000030000    0.1570155070    0.0000000000   -0.0032559496    0.0080822941   -0.0237465248
  1   15.4734480000   22.9316250000    2.0182820000    0.1364517867    0.0000000000   -0.0067109391    0.0025647091    0.0167159259
  8   12.6253250000    7.1500430000   10.0768100000   -0.3009429735    0.0000000000    0.0063171104   -0.0166272486    0.0103943214
  1   13.4594720000    6.6186150000   11.6504900000    0.1441431432    0.0000000000   -0.0112492625    0.0189871735   -0.0172866698
  1   12.5156490000    8.9886360000    9.9853820000    0.1320098616    0.0000000000    0.0038341705   -0.0069559046    0.0052475786
  8    8.4765500000   16.7618110000   16.1688600000   -0.2651066623    0.0000000000   -0.0364484116    0.0097452658   -0.0380196307
  1    8.6262710000   18.1238570000   14.8756490000    0.1380828783    0.0000000000   -0.0202757071   -0.0080073494    0.0062442639
  1   10.0494220000   17.0276340000   16.8346210000    0.1302595006    0.0000000000    0.0557865449   -0.0022049836    0.0354454304
  8   19.7257280000   18.1131010000    3.5576400000   -0.2985108559    0.0000000000    0.0055133321   -0.0105797054    0.0368569684
  1   19.9586840000   18.4596250000    5.4278670000    0.1413793600    0.0000000000   -0.0095709276   -0.0133239899   -0.0457863072
  1   19.3477240000   16.2487510000    3.3454910000    0.1192620341    0.0000000000    0.0064636663    0.0262047235    0.0064520079
  8    4.7225920000    2.5225360000   14.2878190000   -0.2772362012    0.0000000000    0.0038156586   -0.0297598773   -0.0075371373
  1    3.6603400000    0.9541650000   14.6049760000    0.1356079591    0.0000000000    0.0233342587    0.0291969348   -0.0064185418
  1    6.1960470000    1.9784080000   13.2800420000    0.1498799702    0.0000000000   -0.0208919472    0.0065751061    0.0116410718
  8   15.6729320000   13.9067520000   21.5543490000   -0.2676380149    0.0000000000   -0.0065686103   -0.0060350331   -0.0006658985
  1   14.4823000000   12.5796050000   21.0331590000    0.1447707436    0.0000000000    0.0017570318    0.0148774200    0.0113526249
  1   14.9657250000   14.8218330000   22.9808420000    0.1486595182    0.0000000000   -0.0022817900   -0.0092920103   -0.0112510814
  8    0.7641320000    0.8773380000    8.2879750000   -0.3161317154    0.0000000000   -0.0072395214   -0.0168129024   -0.0123266277
  1    0.7845340000    2.3641980000    9.3529810000    0.1189521986    0.0000000000    0.0050026349    0.0038040575    0.0091627295
  1    1.0246890000   22.8189070000    9.3012920000    0.1327906218    0.0000000000    0.0036657814    0.0094228847   -0.0069680739
  8   12.0870150000    5.0560110000   22.3926390000   -0.2345314527    0.0000000000    0.0121976855    0.0213450473   -0.0340286974
  1   10.5461020000    4.9532160000   23.3001040000    0.1423148181    0.0000000000   -0.0150238861   -0.0211591771    0.0253236937
  1   13.4816400000    4.0475390000   22.9203840000    0.1671408227    0.0000000000   -0.0035162382   -0.0032988450    0.0141401350
  8   10.1614240000   21.6822210000   19.8079370000   -0.3092276254    0.0000000000   -0.0054469116   -0.0078000568    0.0056528746
  1   10.3757520000    0.0334380000   19.6892270000    0.1415427018    0.0000000000   -0.0162504003   -0.0110246326   -0.0036398447
  1    8.3524020000   21.1917300000   19.7608000000    0.1356942296    0.0000000000    0.0225975952    0.0156760462   -0.0065912649
  8   20.0467620000    5.4454850000    3.4433630000   -0.2734446789    0.0000000000    0.0005612072   -0.0135212131    0.0095502077
  1   21.0111000000    3.8846870000    3.5872160000    0.1569715363    0.0000000000    0.0037123265    0.0095585428   -0.0075591324
  1   18.5838910000    5.0933940000    4.5123780000    0.1269711096    0.0000000000   -0.0010862585    0.0105431327   -0.0047910852
  8   23.1680400000    8.9758870000   15.8543050000   -0.2787118481    0.0000000000    0.0025814120    0.0296758716    0.0051414130
  1   22.5648930000    7.3597480000   16.3684750000    0.1401348171    0.0000000000   -0.0014153839   -0.0198699163    0.0062120962
  1    0.1068130000    8.9998050000   14.0964110000    0.1313710623    0.0000000000    0.0013476542   -0.0112560306   -0.0150313147
  8    7.9333460000   20.6731230000   12.9195670000   -0.3103431904    0.0000000000   -0.0201627409   -0.0386313680   -0.0133969068
  1    9.3989460000   21.6439610000   12.6309720000    0.1238257191    0.0000000000    0.0246797142    0.0240249034    0.0067008697
  1    8.1423590000   19.3920070000   11.5879250000    0.1339315736    0.0000000000   -0.0155440638    0.0091212555    0.0011561238
  8    3.5079820000   13.8571960000   11.1508150000   -0.2534985659    0.0000000000    0.0110484487   -0.0096821982    0.0079634993
  1    2.9973700000   14.2326180000   12.8524390000    0.1437730766    0.0000000000    0.0028238175   -0.0016752084    0.0009984175
  1    5.1257540000   12.9748610000   11.3925510000    0.1400087613    0.0000000000   -0.0083280277    0.0044444730   -0.0003059709
  8   14.1425920000   14.7059720000    4.5251060000   -0.3012518740    0.0000000000    0.0173417609   -0.0215953057   -0.0087361138
  1   15.8476270000   13.9371210000    4.2503170000    0.1334900158    0.0000000000   -0.0250969696    0.0147151855   -0.0003991408
  1   12.9957740000   13.4316360000    3.7614220000    0.1094901900    0.0000000000    0.0008064403    0.0051788554    0.0096045242
  8    8.4606310000   17.6813300000    8.5764520000   -0.2619096088    0.0000000000    0.0052959002    0.0113299641    0.0080062242
  1    8.7691860000   19.0154970000    7.3117700000    0.1435649602    0.0000000000   -0.0070492466   -0.0129845444    0.0017838164
  1    7.5497610000   16.2362350000    7.8729670000    0.1388940809    0.0000000000    0.0041421294    0.0050135146   -0.0091415707
  8   19.7733330000   12.8837840000   14.5991480000   -0.3016620198    0.0000000000    0.0165138163    0.0033897014    0.0217013817
  1   20.0419460000   14.1443110000   15.9279570000    0.1454111274    0.0000000000   -0.0128022238   -0.0002593856   -0.0106450473
  1   20.9347160000   11.5838900000   15.1945650000    0.1393840791    0.0000000000   -0.0067069268   -0.0034140282   -0.0061486005
  8   10.6763250000   11.1290580000    3.4728010000   -0.2877438366    0.0000000000    0.0076394329   -0.0094364869   -0.0245546632
  1    9.0009090000   11.5984320000    3.9873810000    0.1456272909    0.0000000000   -0.0013270781    0.0026832392   -0.0038012922
  1   10.6747840000   10.6627630000    1.6389000000    0.1371781939    0.0000000000   -0.0062116603    0.0114622450    0.0248831023
  8   19.2635990000   16.1496680000   18.8615030000   -0.3025439352    0.0000000000   -0.0351964958   -0.0125466532   -0.0551176801
  1   17.8661670000   15.2217200000   19.6234220000    0.1154007385    0.0000000000    0.0006310448   -0.0004030729    0.0074647395
  1   20.3410310000   16.5707650000   20.1276780000    0.1572644733    0.0000000000    0.0402625947    0.0160277139    0.0471394383
  8    7.1991880000    3.9378000000    0.9009910000   -0.3010557043    0.0000000000    0.0173737530    0.0460702051    0.0295302881
  1    6.8445070000    4.1108020000    2.7479640000    0.1332075758    0.0000000000   -0.0005530057   -0.0009401434   -0.0166828633
  1    6.5948000000    2.3332780000    0.5291500000    0.1284972748    0.0000000000   -0.0120917628   -0.0391378865   -0.0108170798
  8    6.2028480000   13.7714440000    5.8330310000   -0.2732755934    0.0000000000   -0.0062357474    0.0121605875   -0.0054195797
  1    4.6604820000   14.3877070000    4.9919310000    0.1437218049    0.0000000000    0.0153718928   -0.0149251306    0.0136747747
  1    5.8348880000   12.3616290000    6.9535290000    0.1326144879    0.0000000000   -0.0116885115   -0.0029129829   -0.0095729801
  8   11.5879740000    0.3856720000   13.2307410000   -0.2633635466    0.0000000000    0.0264011836    0.0248399693    0.0299903547
  1   13.4421310000    0.6240480000   13.0218240000    0.1374068055    0.0000000000   -0.0209352292   -0.0022115713   -0.0021938477
  1   11.2280820000    1.2811860000   14.8646290000    0.1402500960    0.0000000000    0.0006444731   -0.0132736801   -0.0240575203
  8   16.5745780000    1.0153880000   12.0489060000   -0.2478279998    0.0000000000   -0.0021496766   -0.0376949898   -0.0209646984
  1   16.6685250000    0.0822660000   10.4188280000    0.1612698325    0.0000000000   -0.0039051457    0.0099770305    0.0172349268
  1   17.6218610000    2.4612470000   11.8832820000    0.1341670301    0.0000000000    0.0014650990    0.0222963954   -0.0027993020
  8   16.8929070000   23.3588300000   22.3612480000   -0.2830293988    0.0000000000   -0.0004352474    0.0045630578   -0.0081113814
  1   18.2311830000   22.1210770000   22.1248980000    0.1404482683    0.0000000000    0.0029661221    0.0068050100    0.0028877605
  1   17.5633920000    1.4669900000   21.7185340000    0.1527000326    0.0000000000   -0.0016790167   -0.0099478169    0.0058566945
  8   19.2186940000   20.2419250000   14.6122340000   -0.2883598555    0.0000000000   -0.0021647294    0.0336745406   -0.0394022663
  1   18.3901580000   21.4259770000   13.3516760000    0.1363237564    0.0000000000    0.0163313239   -0.0230951548    0.0335697885
  1   17.9108860000   19.7579580000   15.7260520000    0.1492480451    0.0000000000   -0.0138448260   -0.0080802180    0.0111046711
  8   11.2930450000   10.4462510000   21.7357660000   -0.2682599820    0.0000000000   -0.0100866998   -0.0419866109   -0.0124708662
  1    9.8923570000   10.5786760000   20.5081150000    0.1412793402    0.0000000000    0.0097400798    0.0128796003    0.0102913835
  1   11.5568190000    8.5671730000   21.8080060000    0.1327981586    0.0000000000    0.0059846594    0.0298045161    0.0006886980
  8    1.1045050000   16.7357690000   20.9404880000   -0.3074242689    0.0000000000    0.0288218702    0.0039826314    0.0024264142
  1    2.7334150000   17.5435290000   21.3914020000    0.1254815423    0.0000000000   -0.0239986777   -0.0099498899   -0.0100456673
  1    1.6444360000   15.5161340000   19.6367210000    0.1302879628    0.0000000000   -0.0107121204    0.0068985613    0.0079640919
  8   15.3056520000    5.2157970000    5.4827480000   -0.2755286806    0.0000000000    0.0363625634    0.0378799388    0.0093520638
  1   14.5252830000    3.8151820000    4.8512090000    0.1554517038    0.0000000000   -0.0279101568   -0.0492595261   -0.0200397196
  1   14.3155240000    5.8231890000    6.8503230000    0.1506024879    0.0000000000   -0.0111695482    0.0073717799    0.0154092520
  8   13.0407420000   16.8638590000   11.4325850000   -0.2634861896    0.0000000000   -0.0352398752   -0.0110801578   -0.0401579498
  1   13.2681000000   17.6007020000   13.0294910000    0.1331295528    0.0000000000   -0.0024436801    0.0149598211    0.0259032961
  1   11.2923450000   17.1840210000   10.6939710000    0.1438613060    0.0000000000    0.0350085415   -0.0029024079    0.0159725989
  8   18.6119280000    5.8714240000   11.8347160000   -0.2556559932    0.0000000000   -0.0309134602   -0.0197729169    0.0404459105
  1   18.1258530000    6.9696080000   10.5084520000    0.1440565370    0.0000000000    0.0090055094    0.0147521451   -0.0218627047
  1   20.1424750000    4.9955730000   11.7710200000    0.1554487456    0.0000000000    0.0353414440    0.0029022854   -0.0162665211
  8   10.1787750000    3.3609050000   17.9516780000   -0.2900104873    0.0000000000    0.0082755558    0.0217250552    0.0188283019
  1   10.9588310000    4.0881020000   19.5303000000    0.1261416820    0.0000000000   -0.0070483128   -0.0117302550   -0.0221610421
  1    8.9512630000    4.6508290000   17.4925150000    0.1430603264    0.0000000000    0.0015116411   -0.0084811972   -0.0028841194
  8    0.0835150000   17.4988560000   13.9089980000   -0.2776750862    0.0000000000    0.0061042658   -0.0021791122   -0.0293567881
  1   22.2243410000   18.4540860000   14.6265140000    0.1281226593    0.0000000000   -0.0244723879    0.0040701526    0.0124712809
  1    1.0546030000   16.7142390000   15.1602330000    0.1726795215    0.0000000000    0.0080113516   -0.0131689687    0.0283479527
  8    5.4547540000   22.2600330000    0.5259980000   -0.2614690367    0.0000000000   -0.0184365946    0.0148597920    0.0186027134
  1    3.7121030000   22.7960460000    0.8140210000    0.1491928974    0.0000000000    0.0066505958    0.0007163875    0.0098264889
  1    5.3572180000   21.6632150000   22.3265480000    0.1376959031    0.0000000000    0.0063771992   -0.0147754061   -0.0241514789
  8    3.4665530000    6.7122710000   21.0881620000   -0.2932348919    0.0000000000   -0.0080025409    0.0167219763    0.0212414961
  1    5.0376580000    6.5464620000   22.0326450000    0.1377900057    0.0000000000   -0.0108039822   -0.0092541729   -0.0034370184
  1    2.4647970000    7.7867980000   22.2554930000    0.1313725594    0.0000000000    0.0163045012   -0.0105399794   -0.0194979460
  8   19.0418190000   13.1677200000    2.7857810000   -0.2243139650    0.0000000000    0.0075812692    0.0015216261   -0.0254837290
  1   19.6804570000   12.8186870000    0.9947960000    0.1369906972    0.0000000000   -0.0060073709   -0.0038748564    0.0374932657
  1   20.1310560000   12.4077330000    4.0425680000    0.1467444324    0.0000000000    0.0060927810   -0.0057532031   -0.0119058351
  8    0.0110900000    9.7943590000    5.3055090000   -0.3098620871    0.0000000000   -0.0314865818   -0.0286839803   -0.0025138479
  1    0.0832830000    9.8800080000    7.1670890000    0.1283184252    0.0000000000    0.0036382095   -0.0037627750   -0.0137605960
  1   22.3369370000    8.2812430000    4.9092740000    0.1395626571    0.0000000000    0.0267544749    0.0332911937    0.0069364585
  8   23.4433230000   10.0220480000   10.5692950000   -0.2291045904    0.0000000000   -0.0011965913    0.0055599646    0.0032608527
  1    1.1194310000   11.4755740000   10.8279520000    0.1296483633    0.0000000000   -0.0097200507   -0.0042052145   -0.0070337361
  1   21.6829830000   10.5337270000   10.6177740000    0.1313399519    0.0000000000    0.0081266115    0.0046500449   -0.0006406771
  8    1.4034340000    4.8431710000   11.2963450000   -0.2864016602    0.0000000000   -0.0092741066   -0.0052935351    0.0033099797
  1    2.8286740000    4.2437840000   12.3313800000    0.1284632264    0.0000000000   -0.0022134022    0.0014124173   -0.0049522649
  1    1.8671050000    6.3168520000   10.3632420000    0.1436227780    0.0000000000    0.0054304614    0.0066521069    0.0003463774
