       1
  -0.0133006863   0.0180248041   0.0129093002
   0.0186678567  -0.0129174017  -0.0163696799
   0.0012643952   0.0011874179   0.0004168609
   0.0145283908   0.0052991140   0.0044303458
   0.0014058436  -0.0033832511   0.0014552253
  -0.0151452259  -0.0030626101  -0.0096611983
   0.0113227590  -0.0027176492   0.0258583699
  -0.0081972001  -0.0046202137  -0.0120335002
  -0.0044459956   0.0016074384  -0.0046655424
   0.0290641022  -0.0133721251   0.0114752872
  -0.0242729334  -0.0034458881   0.0025635787
  -0.0069438922   0.0113104921  -0.0146465690
   0.0132016249   0.0235409032  -0.0136409406
  -0.0107065030  -0.0281661739   0.0228367511
   0.0006804618   0.0011563726  -0.0029947531
   0.0012189724   0.0003823919  -0.0015724078
   0.0032955625  -0.0066690166   0.0036424279
  -0.0043055292  -0.0012830147   0.0027377606
   0.0051231602  -0.0143094759   0.0082171855
  -0.0102581444   0.0096178469  -0.0077020122
   0.0008285655   0.0051020327   0.0006562992
  -0.0001038786   0.0115261854  -0.0160199704
  -0.0015271274  -0.0041014618  -0.0015470927
  -0.0101203280  -0.0025994425   0.0107018450
  -0.0012913503  -0.0279023288  -0.0270811873
  -0.0087938325   0.0190528985  -0.0108397878
   0.0058559624  -0.0016894819   0.0338137455
  -0.0060244745  -0.0227144314  -0.0327183022
   0.0043611819   0.0192418069   0.0071460212
  -0.0011611314   0.0050954242   0.0181950279
  -0.0099189490   0.0014249264  -0.0039027097
  -0.0141829830   0.0006191519  -0.0013496034
   0.0250370282  -0.0021392760   0.0064678454
  -0.0627375262  -0.0296453045  -0.0357041798
   0.0328242713  -0.0049411901   0.0463311927
   0.0336355839   0.0354429006  -0.0145992144
   0.0020238288  -0.0011394343  -0.0020260855
  -0.0103112522  -0.0167978024   0.0001149376
   0.0097753393   0.0141378381  -0.0019612756
  -0.0015765602  -0.0163101008  -0.0263882253
   0.0060709578   0.0112811894   0.0082687132
  -0.0072788776   0.0085858226   0.0220402568
   0.0053701156   0.0187972595  -0.0082395398
  -0.0019014930  -0.0070861247  -0.0058763540
  -0.0017900766  -0.0090421024   0.0079340256
  -0.0047430274  -0.0004322134   0.0617615242
   0.0289323369   0.0079568157  -0.0608110542
  -0.0257825890  -0.0117415601  -0.0103754293
  -0.0166631419  -0.0071658416   0.0147640654
   0.0151717703   0.0120402813  -0.0158003166
   0.0012100967  -0.0006897686  -0.0033138695
   0.0247868237   0.0179910487  -0.0506577657
   0.0017338710   0.0060128438   0.0081149168
  -0.0255790585  -0.0228462873   0.0441856192
  -0.0300287736  -0.0007059593   0.0091837327
  -0.0092158583  -0.0055404387   0.0017350227
   0.0378818716   0.0073531603  -0.0143732062
  -0.0111742241  -0.0011194557   0.0087712609
   0.0180512671   0.0069030765  -0.0001781072
  -0.0015350499  -0.0079160955  -0.0066484126
  -0.0164223138   0.0173716268   0.0156320054
   0.0051493515  -0.0094724549  -0.0165125567
   0.0037327430  -0.0078216053  -0.0004472156
   0.0018400248  -0.0344727413  -0.0083604207
  -0.0031203175   0.0178311912   0.0014733267
   0.0043249775   0.0174291143   0.0107877072
   0.0003645757   0.0133238322  -0.0277333775
  -0.0087480272  -0.0194074559   0.0200284678
   0.0012400553   0.0022257523   0.0089699294
   0.0166403565  -0.0218112886   0.0087875364
  -0.0015757301   0.0041164362  -0.0062234754
  -0.0088346699   0.0188294149   0.0014961157
   0.0268443260  -0.0177154827  -0.0342837043
  -0.0113747499   0.0014901470  -0.0028794274
  -0.0213195564   0.0145143703   0.0343285893
   0.0072240449   0.0037539275  -0.0316929696
  -0.0089670653   0.0006269603   0.0114594071
   0.0028374684  -0.0026076589   0.0180794871
   0.0045550402  -0.0339681496  -0.0125345463
  -0.0054932224   0.0049828855   0.0201140504
   0.0019013278   0.0318934804  -0.0054773055
   0.0301510081   0.0106202753   0.0128650923
  -0.0333678583   0.0048807881  -0.0161318805
   0.0043268664  -0.0107742039   0.0047029051
   0.0020956308   0.0082893893   0.0141973914
   0.0061675083   0.0009840628  -0.0042910992
  -0.0008983496  -0.0044098112  -0.0046942074
  -0.0108027432  -0.0394183735   0.0029227367
   0.0000527063   0.0057345912   0.0064461363
   0.0100330987   0.0299500211  -0.0064249324
   0.0000839199   0.0082778319  -0.0012297515
   0.0005060070   0.0029397084  -0.0019970974
  -0.0032750234  -0.0077550900   0.0032368275
   0.0061062999   0.0026258683   0.0007855067
  -0.0102747594   0.0100552531  -0.0117609495
  -0.0014187393  -0.0137775045   0.0071301723
   0.0019941164  -0.0019886788  -0.0081708425
   0.0198366361  -0.0040542785   0.0069703029
  -0.0139351580   0.0012226437  -0.0017409320
   0.0011128190   0.0137783503  -0.0123301143
  -0.0084777973  -0.0120624749   0.0138621119
  -0.0016819974  -0.0102850242   0.0021043029
  -0.0165057845  -0.0009614701  -0.0089133907
   0.0142983951   0.0286647942   0.0150131331
   0.0050655955  -0.0218166161  -0.0015254380
   0.0030040494  -0.0038381032   0.0389029505
   0.0007861309   0.0071402317  -0.0392327786
   0.0006265033  -0.0031552316  -0.0041874398
  -0.0211036646   0.0090638913   0.0150205370
   0.0034772970  -0.0039336992   0.0013156358
   0.0072537630  -0.0048342785  -0.0095215154
   0.0096522859  -0.0116276285   0.0076552027
  -0.0078217120   0.0088599015  -0.0092787894
   0.0086282991  -0.0024142079   0.0097625883
  -0.0176067191   0.0189170902   0.0315932667
   0.0114045377  -0.0251663317  -0.0211597122
  -0.0022534200   0.0081480770  -0.0056015533
   0.0129456167  -0.0040959922  -0.0010294719
  -0.0050988252   0.0054475597   0.0013495205
  -0.0086606345   0.0016329330   0.0047695254
  -0.0001870202   0.0011333553   0.0073994930
   0.0041943849   0.0015495167   0.0032340067
  -0.0029790923  -0.0030268594  -0.0088489247
  -0.0447031335  -0.0003587237  -0.0181112404
   0.0085788511   0.0182965538   0.0055156653
   0.0335791451  -0.0165997939   0.0147612202
   0.0052737342   0.0054314869  -0.0088320314
   0.0001100325   0.0078214424   0.0041976804
  -0.0091272251  -0.0103672940  -0.0018751334
  -0.0355675841  -0.0049641872  -0.0117849930
   0.0008108253   0.0069318189   0.0148054618
   0.0364130953   0.0057670208   0.0036576458
   0.0329906979   0.0021806542  -0.0060779065
  -0.0175737430   0.0059140851   0.0025141254
  -0.0053569671  -0.0103082671   0.0043164526
   0.0149143943   0.0011000803   0.0288338147
  -0.0068260510   0.0075283935   0.0045004949
  -0.0052700758  -0.0118757134  -0.0392603362
   0.0306590505   0.0066178810  -0.0264244337
  -0.0131451078   0.0033370159   0.0132140766
  -0.0127508666  -0.0110968684   0.0210616309
   0.0229036944   0.0138751747  -0.0021710614
  -0.0135113565  -0.0100228378  -0.0050201463
  -0.0131318878   0.0000643090   0.0076940621
   0.0008287330   0.0061159760  -0.0043530176
  -0.0048679501  -0.0055383798   0.0037113642
   0.0013725125   0.0007253543  -0.0028242495
   0.0096489127  -0.0158310571  -0.0289118507
  -0.0027390951   0.0026564168   0.0182353983
  -0.0110287555   0.0174201469   0.0101021734
   0.0223271750   0.0102920856  -0.0030584328
  -0.0195636333   0.0035710225   0.0137138630
  -0.0078631219  -0.0069898994  -0.0038814189
  -0.0081898460  -0.0031942747  -0.0250023019
   0.0153801099  -0.0025205312   0.0100678275
  -0.0012693684   0.0094171903   0.0133492113
   0.0050338437   0.0362628406  -0.0218322918
  -0.0065390714  -0.0138001145   0.0403580112
   0.0031627721  -0.0231730588  -0.0158287528
   0.0074818773  -0.0103003814   0.0272142295
   0.0027571516   0.0072912920  -0.0026533218
  -0.0119061396   0.0062059556  -0.0259857847
  -0.0169064777   0.0031497962  -0.0036926740
   0.0132620491  -0.0036163281   0.0181824533
   0.0045353775  -0.0063471870  -0.0162666420
   0.0101119320   0.0005073465   0.0182194395
  -0.0015419925   0.0085524152  -0.0117349570
  -0.0054993458  -0.0045414714  -0.0037434043
   0.0223943768  -0.0212660257  -0.0168435485
   0.0068889056  -0.0017184754   0.0333172783
  -0.0290712638   0.0185044952  -0.0161394745
   0.0091556391   0.0151302677   0.0125521311
  -0.0198808855  -0.0123737197  -0.0015331830
   0.0100518845  -0.0021926565  -0.0097775380
   0.0234928181   0.0215334361   0.0363640046
  -0.0204753959  -0.0311651645  -0.0232125847
  -0.0042285329   0.0076149386  -0.0116421083
   0.0187939021  -0.0183543568   0.0109700738
  -0.0032809402  -0.0012534037  -0.0144631905
  -0.0146428111   0.0188583744   0.0025097821
   0.0144279421   0.0444174580   0.0018718285
   0.0037313560  -0.0368202804  -0.0027199982
  -0.0186382909  -0.0102818881   0.0021396224
  -0.0018795010   0.0252492061   0.0007415247
   0.0076992534  -0.0121010008   0.0020977689
  -0.0068958556  -0.0092425962  -0.0109662390
  -0.0079523029   0.0014419089  -0.0255023737
   0.0111431758  -0.0055862363   0.0307139107
  -0.0002751978   0.0052364748  -0.0026884670
   0.0225569214   0.0022697272  -0.0434415249
   0.0035736969   0.0100893400   0.0157130761
  -0.0263612097  -0.0158173085   0.0215733083
       2
   0.0009168644  -0.0055727478  -0.0117075208
  -0.0042171788   0.0004435110   0.0050786302
  -0.0001797301   0.0087744159  -0.0019054352
  -0.0040933310   0.0330982402  -0.0259885730
  -0.0003096467  -0.0196774228   0.0169023090
   0.0049469891  -0.0079250991   0.0033146361
  -0.0291547873  -0.0132452260  -0.0206276739
   0.0235811882  -0.0159315184   0.0287582478
   0.0037412724   0.0268746918  -0.0032189005
  -0.0234790278  -0.0040029619  -0.0015202546
   0.0022369296   0.0081074469  -0.0025848650
   0.0202393716  -0.0032332826   0.0024591931
   0.0163553555   0.0279310729  -0.0072590575
  -0.0163789319  -0.0333028823   0.0079592106
  -0.0025142163   0.0109158931   0.0014661180
  -0.0171229808  -0.0234601239   0.0039559064
   0.0247688477   0.0090718092   0.0130673018
  -0.0124431049   0.0028423247  -0.0152025880
   0.0090814353   0.0055551494  -0.0017991251
  -0.0083391071  -0.0042061141  -0.0157085277
   0.0072699935   0.0074462650   0.0251964048
  -0.0209806589  -0.0539356548  -0.0209024977
   0.0003099382   0.0200542001  -0.0010312923
   0.0319989362   0.0390941985   0.0158155349
   0.0058226643   0.0260818302  -0.0384917484
  -0.0023744643  -0.0175040145   0.0330631292
  -0.0012640515  -0.0009780372   0.0046302980
  -0.0032000147   0.0135910646   0.0086486557
  -0.0355703485  -0.0071286276  -0.0172670309
   0.0299165878  -0.0046443131   0.0090996202
  -0.0275722520  -0.0139648367   0.0051140213
   0.0047704538  -0.0043314218   0.0104681250
   0.0270438391   0.0172995943  -0.0087796419
   0.0082451109   0.0097860215  -0.0045919706
  -0.0117254056  -0.0018514611   0.0120730018
  -0.0062984496  -0.0086349126   0.0006189552
  -0.0249038865  -0.0010196251   0.0116471320
   0.0052768203   0.0116905271  -0.0038359979
   0.0145616344  -0.0103295300  -0.0030694655
   0.0036279845   0.0086672617   0.0109615688
  -0.0070187644  -0.0130819246  -0.0102121171
   0.0065961559   0.0096028555  -0.0039844351
   0.0108682647   0.0029321862  -0.0236427290
  -0.0171525773   0.0217590784   0.0125203679
   0.0105059607  -0.0310797740   0.0074827707
  -0.0535965749   0.0362223778  -0.0378617125
  -0.0008566628   0.0009857697   0.0059855980
   0.0545799096  -0.0275363877   0.0302232855
  -0.0112889760  -0.0134846534  -0.0078314774
   0.0051971892   0.0000446567  -0.0031283689
   0.0086413373   0.0168982001   0.0047609917
   0.0183838438  -0.0042425538  -0.0069476036
  -0.0002713799   0.0091515195  -0.0011505040
  -0.0208747978  -0.0021434062   0.0105450155
   0.0115659928   0.0246772039  -0.0937997864
  -0.0000565459  -0.0341925363   0.0524747999
  -0.0107825217   0.0040134257   0.0276601759
   0.0259251073   0.0047583964   0.0018076860
  -0.0277247964  -0.0049655285  -0.0187792881
   0.0025742754   0.0013502366   0.0140332018
  -0.0225646685   0.0128895471   0.0261452739
   0.0233966694  -0.0186421411  -0.0107638346
  -0.0055774509   0.0025514957   0.0049519270
  -0.0064461684  -0.0058751030  -0.0107468979
   0.0123680303   0.0092634923   0.0011667620
  -0.0108528370   0.0020092613   0.0145478419
  -0.0030386926   0.0139958164  -0.0120709789
   0.0012741661  -0.0288320822   0.0105217695
   0.0051206748   0.0119267097   0.0002929998
   0.0195046632   0.0131349057   0.0061670378
  -0.0057300480  -0.0016883488  -0.0059753297
  -0.0081101047  -0.0000781995   0.0002029211
   0.0344818764  -0.0053128446   0.0171835167
  -0.0169367467  -0.0090832526   0.0269670577
  -0.0166358194   0.0128322391  -0.0443217962
  -0.0510885269   0.0197413497  -0.0202747067
   0.0224918373   0.0007841099  -0.0086363086
   0.0258042215  -0.0197413546   0.0318370059
   0.0031088409  -0.0023020647   0.0192883488
   0.0043527426   0.0036083946  -0.0140806463
  -0.0064444808  -0.0060360461  -0.0020757194
  -0.0007739743   0.0256469254  -0.0023903433
   0.0009267713  -0.0216472666  -0.0088641061
   0.0046969997   0.0004281498  -0.0025168724
  -0.0257941785  -0.0240383964  -0.0101907902
   0.0266540990   0.0030296218  -0.0061357095
  -0.0035679897   0.0163149082   0.0131669547
   0.0215464173   0.0261642801  -0.0034654853
  -0.0020321645  -0.0011375395  -0.0083422847
  -0.0116708163  -0.0130785653   0.0129928457
  -0.0090149301  -0.0454819334   0.0008196088
  -0.0156069713   0.0075577766  -0.0061441537
   0.0207228475   0.0402782084   0.0065868392
   0.0312049245  -0.0501159006  -0.0347903350
  -0.0144244453   0.0531183589  -0.0046524505
  -0.0137490393  -0.0073913472   0.0312166947
   0.0146132963   0.0207804429  -0.0141818072
  -0.0146076079  -0.0071055833   0.0090870899
   0.0008183196  -0.0173815478   0.0073355207
  -0.0024162706  -0.0214595421  -0.0407263456
   0.0153610529   0.0264606524   0.0206741661
  -0.0171301562  -0.0026636503   0.0160518709
   0.0052699472  -0.0296489331  -0.0066316142
  -0.0027591058   0.0154719185  -0.0060134425
  -0.0005173055   0.0126529350   0.0122702778
  -0.0000974412  -0.0054299130  -0.0383197134
  -0.0183185840   0.0054984679   0.0401476565
   0.0053814820  -0.0015469359   0.0020417096
  -0.0118909391   0.0001211565   0.0079101728
   0.0015199802  -0.0012613136   0.0003489337
   0.0104904385   0.0008870682  -0.0018664711
   0.0058202849  -0.0008335120  -0.0154710003
  -0.0072186245   0.0001441546   0.0083427586
  -0.0007403744  -0.0025386515   0.0049702623
   0.0062593237   0.0267190633  -0.0083352203
   0.0094650398  -0.0207027826  -0.0042760604
  -0.0157222017  -0.0081408848   0.0103133199
  -0.0032767588   0.0033967582  -0.0048339544
   0.0040675875   0.0010922205   0.0126475000
