   192
  8     2.6393135522    0.9454410365    1.9965280584    0.6281172466    1.2479170427    0.2761849902    0.8033509118    0.0935840259    0.6832400503    0.4088014485    0.5232846465    0.2558566875    0.3856014369    0.1320352283    0.1728538668    0.0288455361    0.0102652356    0.0004175291    0.1745937241    0.0083354999    0.0212236375    0.0638599975    0.0409527214    0.0044954617    0.0001340947    0.0452472399    0.0281212458    0.0003320906    0.0148752950    0.0115563027
  1     2.2825970026    1.3110447865    1.6547414853    0.9973672784    0.9178855705    0.6307733512    0.4666586375    0.4095898004    0.3500104979    0.5508650070    0.2625061248    0.3035143584    0.1876724459    0.1660984122    0.0806844266    0.0647582445    0.0155580652    0.0179309074    0.0134585787    0.1287378404    0.0177368655    0.0049377036    0.0747155286    0.0032478602    0.0037865152    0.0236741450    0.0025376400
  1     2.2533564346    1.3165326915    1.6231224520    1.0062518543    0.8833214159    0.6518313508    0.4411506996    0.4425619563    0.3958259498    0.5153062743    0.2961993300    0.3007869407    0.2047941142    0.1717040000    0.0922062506    0.0650404113    0.0232817094    0.0166776650    0.0201688252    0.1285396294    0.0179263149    0.0077537427    0.0749669705    0.0026881981    0.0038851823    0.0249702112    0.0025744728
  8     2.5611949621    0.9090512990    1.9585119191    0.6189066170    1.2413387155    0.2820846491    0.7998733040    0.0966665406    0.6742741989    0.4308173911    0.5154638148    0.2644242184    0.3764245581    0.1260812628    0.1632062430    0.0192848969    0.0130834272    0.0004607648    0.1726114120    0.0079259659    0.0258225943    0.0636917396    0.0403193321    0.0046110331    0.0001710120    0.0400359152    0.0276778196    0.0005185695    0.0140780387    0.0088619763
  1     2.1235535130    1.2519076028    1.5199698170    0.9554442281    0.8128001489    0.6117294478    0.3911152939    0.4079360113    0.3600562689    0.4455131938    0.2716644816    0.2338263487    0.1927048430    0.1228636413    0.0846808091    0.0364854028    0.0183331979    0.0187322751    0.0139715179    0.1202571538    0.0128430971    0.0051448192    0.0651094712    0.0024697926    0.0025435467    0.0204064193    0.0019559734
  1     2.2568839904    1.3079323382    1.6490169565    1.0151500126    0.9249111849    0.6599781272    0.4770869909    0.4320724533    0.3655669634    0.5792014208    0.2676507517    0.3212986725    0.1865716672    0.1509477610    0.0785290775    0.0374210285    0.0190479750    0.0172714730    0.0210719132    0.1372666058    0.0191149818    0.0062245938    0.0777597472    0.0035646864    0.0035351611    0.0238266166    0.0020246048
  8     2.6578199500    0.9594803788    2.0385061390    0.6596419238    1.3225783872    0.3172292107    0.8888897270    0.1227130236    0.7796533633    0.5089767373    0.5800136452    0.3744805876    0.4070646844    0.2326021617    0.1866573927    0.0633084140    0.0193516309    0.0007872733    0.1878457948    0.0090780831    0.0354167338    0.0631831171    0.0570631178    0.0078863590    0.0002683818    0.0475278953    0.0369087030    0.0006077487    0.0197897002    0.0115271606
  1     2.2980997064    1.3673605261    1.6617161735    1.0500512604    0.9183515272    0.6799407171    0.4662962754    0.4533463009    0.3957135871    0.5581764815    0.2909047195    0.2990288377    0.1966742294    0.1431692201    0.0835129620    0.0414054281    0.0241734836    0.0239700197    0.0201046559    0.1509162269    0.0175439686    0.0080397483    0.0861954862    0.0040889673    0.0033954930    0.0271880361    0.0023378921
  1     2.1762881974    1.2621406065    1.5539435968    0.9543115357    0.8338060241    0.5952041556    0.4144911877    0.3852297438    0.3332408924    0.4925972923    0.2678003010    0.2835985813    0.2078556138    0.1441888674    0.1031523561    0.0414799803    0.0057019698    0.0210449405    0.0081518611    0.1288178263    0.0136256809    0.0036127003    0.0737136737    0.0047217904    0.0032702768    0.0239477258    0.0022807499
  8     2.5652299975    0.9090101429    1.9696453140    0.6195199984    1.2741413485    0.2919112617    0.8468464538    0.1101694278    0.7275523049    0.4568758243    0.5514769183    0.3219909752    0.4114929462    0.1983747326    0.2004185659    0.0744744578    0.0132472214    0.0006416204    0.1778462010    0.0077156693    0.0263238798    0.0630446816    0.0485476910    0.0065537397    0.0001998199    0.0473804697    0.0346058610    0.0004873791    0.0170723645    0.0117037646
  1     2.2338448437    1.2813311625    1.6249129637    0.9817436098    0.8898556701    0.6248705948    0.4348053891    0.4042369458    0.3402759789    0.4914002935    0.2738070412    0.2625448456    0.2181004974    0.1587348096    0.1151679596    0.0688299485    0.0127450868    0.0203100943    0.0121622855    0.1345737008    0.0144346144    0.0036881236    0.0744232007    0.0045237579    0.0032286502    0.0232450252    0.0028139856
  1     2.2186692164    1.2977663992    1.6207508717    1.0045592193    0.9233351842    0.6680859972    0.4899046077    0.4624156703    0.4176205516    0.5986310667    0.3103049385    0.3358342653    0.2054204269    0.1765215441    0.0854459941    0.0690006509    0.0237320967    0.0161944285    0.0212442429    0.1402112538    0.0221757052    0.0097999986    0.0886220840    0.0036251098    0.0044756476    0.0292976778    0.0029709691
  8     2.6076204368    0.9829655776    1.9743748608    0.6634787164    1.2422599914    0.3009539368    0.8147040137    0.1057539310    0.7115867351    0.4577507192    0.5545957269    0.2993636091    0.4158874401    0.1606735265    0.2038135399    0.0339460819    0.0156247001    0.0006435311    0.1800768181    0.0095953786    0.0295321825    0.0582224367    0.0453570324    0.0053433861    0.0001658429    0.0373115219    0.0293255624    0.0004931577    0.0167854517    0.0095931137
  1     2.1738542084    1.3201998198    1.5596329566    1.0058593433    0.8318428478    0.6345673725    0.3966617682    0.4128436038    0.3559299332    0.4415788755    0.2789263577    0.2426237670    0.2138988066    0.1501806618    0.1093649304    0.0615345748    0.0133156970    0.0203823337    0.0122406816    0.1281137771    0.0126510345    0.0048219759    0.0688566510    0.0035566088    0.0027517878    0.0227191216    0.0027521586
  1     2.2631212919    1.3642059521    1.6182783520    1.0329285723    0.8684294814    0.6522225068    0.4295333334    0.4321001121    0.3834034578    0.5020993630    0.2899728154    0.2862636343    0.2046537783    0.1605357931    0.0944600170    0.0615969502    0.0220414413    0.0223032499    0.0195780959    0.1346665197    0.0153086701    0.0066586826    0.0758234981    0.0030577917    0.0032038126    0.0261418822    0.0028345290
  8     2.8372302953    1.0981268654    2.1630589438    0.7640206442    1.3454621577    0.3624325736    0.8380698070    0.1304104904    0.6843223679    0.5699587555    0.5224042158    0.3687999165    0.3866962369    0.1927577956    0.1741574908    0.0427703629    0.0160867304    0.0007397200    0.2309625781    0.0139499706    0.0225439970    0.0839551961    0.0421240403    0.0072386404    0.0004034105    0.0546529672    0.0403274132    0.0012744707    0.0148182419    0.0124326321
