     Conf.      atom   element    Ref. charge(e)      NN charge(e)          Ref. energy(Ha)            NN energy(Ha)
         1       147         1        0.13935300        0.13509205               0.00000000              19.19817264
         1       148         8       -0.30653600       -0.28811493               0.00000000             -55.64156241
         1       149         1        0.12557400        0.12972436               0.00000000              19.19679514
         1       150         1        0.13152800        0.13509501               0.00000000              19.19706363
         1       151         8       -0.32255900       -0.32093257               0.00000000             -55.63747446
         1       152         1        0.11950300        0.12781114               0.00000000              19.19617339
         1       153         1        0.11418200        0.11747051               0.00000000              19.19625794
         1       154         8       -0.29804500       -0.30401527               0.00000000             -55.64075318
         1       155         1        0.14733400        0.14778930               0.00000000              19.19800486
         1       156         1        0.12998900        0.12836864               0.00000000              19.19528854
         1       157         8       -0.23463800       -0.24827308               0.00000000             -55.64611191
         1       158         1        0.14837000        0.14218593               0.00000000              19.19707834
         1       159         1        0.14504900        0.14438474               0.00000000              19.19720411
         1       160         8       -0.28143600       -0.28075253               0.00000000             -55.64181668
         1       161         1        0.14650500        0.15201399               0.00000000              19.19820325
         1       162         1        0.13617000        0.14617868               0.00000000              19.19678059
         1       163         8       -0.30320800       -0.31360455               0.00000000             -55.63876143
         1       164         1        0.13664100        0.14485606               0.00000000              19.19693526
         1       165         1        0.13260400        0.12694281               0.00000000              19.19693542
         1       166         8       -0.34446000       -0.33670529               0.00000000             -55.63761848
         1       167         1        0.12072500        0.13069956               0.00000000              19.19644151
         1       168         1        0.11162600        0.12910243               0.00000000              19.19502484
         1       169         8       -0.30361700       -0.31218497               0.00000000             -55.63776033
         1       170         1        0.14816000        0.15317434               0.00000000              19.19811330
         1       171         1        0.13003000        0.12708890               0.00000000              19.19526261
         1       172         8       -0.29861700       -0.29805805               0.00000000             -55.64070645
         1       173         1        0.13471400        0.13481044               0.00000000              19.19658762
         1       174         1        0.12859900        0.12375669               0.00000000              19.19697416
         1       175         8       -0.25362300       -0.25803248               0.00000000             -55.64409021
         1       176         1        0.14759300        0.14414777               0.00000000              19.19666184
         1       177         1        0.15198500        0.14563298               0.00000000              19.19744623
         1       178         8       -0.28864000       -0.28660126               0.00000000             -55.63979132
         1       179         1        0.14096600        0.13855172               0.00000000              19.19675561
         1       180         1        0.14035700        0.14370517               0.00000000              19.19758638
         1       181         8       -0.28740000       -0.29370682               0.00000000             -55.63710253
         1       182         1        0.15241800        0.15094240               0.00000000              19.19664349
         1       183         1        0.14468900        0.14082155               0.00000000              19.19514118
         1       184         8       -0.26820700       -0.27461470               0.00000000             -55.64127174
         1       185         1        0.15112400        0.14804510               0.00000000              19.19822808
         1       186         1        0.14260200        0.13337967               0.00000000              19.19594735
         1       187         8       -0.23158200       -0.24755489               0.00000000             -55.64331814
         1       188         1        0.16052300        0.15766205               0.00000000              19.20011945
         1       189         1        0.15172800        0.13990991               0.00000000              19.19704897
         1       190         8       -0.26473200       -0.27189321               0.00000000             -55.64006049
         1       191         1        0.13533900        0.15008550               0.00000000              19.19546384
         1       192         1        0.14670900        0.14278870               0.00000000              19.19861713
         2         1         8       -0.26550400       -0.28808961               0.00000000             -55.64252342
         2         2         1        0.14204900        0.14277122               0.00000000              19.19721411
         2         3         1        0.12929300        0.14371411               0.00000000              19.19546277
         2         4         8       -0.29520100       -0.29049900               0.00000000             -55.63960902
         2         5         1        0.15637500        0.15760693               0.00000000              19.19819516
         2         6         1        0.14583600        0.13601554               0.00000000              19.19696543
         2         7         8       -0.27120300       -0.25972658               0.00000000             -55.64178827
         2         8         1        0.13313900        0.13528176               0.00000000              19.19703093
         2         9         1        0.13031300        0.13525414               0.00000000              19.19573850
         2        10         8       -0.27662200       -0.26364756               0.00000000             -55.63857576
         2        11         1        0.14154000        0.13316721               0.00000000              19.19581498
         2        12         1        0.14547800        0.15443977               0.00000000              19.19734794
         2        13         8       -0.30132300       -0.30577507               0.00000000             -55.63795943
         2        14         1        0.12671200        0.13072538               0.00000000              19.19558004
         2        15         1        0.12125200        0.12812389               0.00000000              19.19503126
         2        16         8       -0.27250700       -0.26233759               0.00000000             -55.64446360
         2        17         1        0.14007200        0.13759336               0.00000000              19.19706018
         2        18         1        0.14913600        0.14147626               0.00000000              19.19726869
         2        19         8       -0.26836600       -0.28299184               0.00000000             -55.64020573
         2        20         1        0.13760900        0.14663703               0.00000000              19.19650790
         2        21         1        0.13411700        0.14650504               0.00000000              19.19787769
         2        22         8       -0.30323700       -0.28721886               0.00000000             -55.64058492
         2        23         1        0.14023700        0.14694810               0.00000000              19.19622530
         2        24         1        0.12840700        0.13717524               0.00000000              19.19493886
         2        25         8       -0.29607100       -0.29533169               0.00000000             -55.63945178
         2        26         1        0.12665400        0.13551758               0.00000000              19.19581954
         2        27         1        0.12889800        0.13393789               0.00000000              19.19707994
         2        28         8       -0.33105700       -0.32508483               0.00000000             -55.63714236
         2        29         1        0.12193300        0.12847732               0.00000000              19.19646549
         2        30         1        0.12477500        0.13542165               0.00000000              19.19706130
         2        31         8       -0.28563800       -0.29301086               0.00000000             -55.63846018
         2        32         1        0.12996800        0.13992294               0.00000000              19.19787305
         2        33         1        0.13328700        0.12927482               0.00000000              19.19661915
         2        34         8       -0.26265700       -0.26962504               0.00000000             -55.64275992
         2        35         1        0.14188000        0.13380012               0.00000000              19.19732213
         2        36         1        0.16518700        0.15361583               0.00000000              19.20206763
         2        37         8       -0.25424700       -0.25961324               0.00000000             -55.64376507
         2        38         1        0.14807000        0.13798216               0.00000000              19.19647505
         2        39         1        0.13955900        0.14490514               0.00000000              19.19623353
         2        40         8       -0.29090700       -0.28774822               0.00000000             -55.64102893
         2        41         1        0.13570700        0.13006951               0.00000000              19.19722797
         2        42         1        0.13264400        0.13585373               0.00000000              19.19682099
         2        43         8       -0.28653900       -0.27869412               0.00000000             -55.64050883
         2        44         1        0.14402300        0.14248537               0.00000000              19.19663613
         2        45         1        0.13776200        0.13667353               0.00000000              19.19672438
         2        46         8       -0.27939200       -0.26719767               0.00000000             -55.64145028
         2        47         1        0.13578500        0.14262505               0.00000000              19.19637143
         2        48         1        0.14193000        0.13513065               0.00000000              19.19610749
         2        49         8       -0.27321100       -0.27392456               0.00000000             -55.63945229
         2        50         1        0.13239400        0.14130138               0.00000000              19.19742924
         2        51         1        0.12647900        0.14043500               0.00000000              19.19612632
         2        52         8       -0.24605000       -0.24705828               0.00000000             -55.64484295
         2        53         1        0.14343900        0.14354351               0.00000000              19.19603569
         2        54         1        0.14520400        0.13833703               0.00000000              19.19616542
         2        55         8       -0.29568600       -0.30260370               0.00000000             -55.63831019
         2        56         1        0.12318900        0.12890941               0.00000000              19.19479945
         2        57         1        0.12787900        0.12249632               0.00000000              19.19650860
         2        58         8       -0.25547000       -0.25393397               0.00000000             -55.64392102
         2        59         1        0.14767300        0.13195547               0.00000000              19.19586656
         2        60         1        0.15437900        0.14988666               0.00000000              19.19803438
         2        61         8       -0.26482200       -0.25659366               0.00000000             -55.64455555
         2        62         1        0.14156600        0.14045726               0.00000000              19.19794696
         2        63         1        0.14905700        0.15040330               0.00000000              19.19746719
         2        64         8       -0.28990300       -0.29056293               0.00000000             -55.64028947
         2        65         1        0.13944000        0.14194154               0.00000000              19.19907378
         2        66         1        0.12912300        0.13296716               0.00000000              19.19571102
         2        67         8       -0.27611000       -0.28071906               0.00000000             -55.64279779
         2        68         1        0.14216500        0.13645567               0.00000000              19.19673107
         2        69         1        0.16423000        0.15944538               0.00000000              19.19907073
         2        70         8       -0.22448900       -0.22359752               0.00000000             -55.64768155
         2        71         1        0.14749100        0.13168612               0.00000000              19.19884759
         2        72         1        0.13955100        0.13010373               0.00000000              19.19628468
         2        73         8       -0.23241900       -0.24118885               0.00000000             -55.64636050
         2        74         1        0.15711800        0.14332533               0.00000000              19.19751690
         2        75         1        0.15419000        0.14982127               0.00000000              19.19913155
         2        76         8       -0.29348600       -0.30211207               0.00000000             -55.63750183
         2        77         1        0.13488600        0.13842592               0.00000000              19.19891563
         2        78         1        0.11560500        0.12953397               0.00000000              19.19542406
         2        79         8       -0.30710300       -0.31714859               0.00000000             -55.63209794
         2        80         1        0.12420700        0.14662689               0.00000000              19.19915396
         2        81         1        0.10980100        0.13764442               0.00000000              19.19553174
         2        82         8       -0.28571000       -0.27098721               0.00000000             -55.64063383
         2        83         1        0.14959300        0.15266385               0.00000000              19.19702905
         2        84         1        0.14654100        0.13497858               0.00000000              19.19660013
         2        85         8       -0.27649000       -0.28296684               0.00000000             -55.63892728
         2        86         1        0.13681700        0.13358920               0.00000000              19.19792350
         2        87         1        0.12347800        0.12215814               0.00000000              19.19426812
         2        88         8       -0.22684100       -0.24838451               0.00000000             -55.64729746
         2        89         1        0.16834600        0.14991515               0.00000000              19.19605236
         2        90         1        0.16398600        0.14953350               0.00000000              19.19790519
         2        91         8       -0.25079800       -0.26923549               0.00000000             -55.64307178
         2        92         1        0.15431500        0.15415345               0.00000000              19.20107443
         2        93         1        0.14517600        0.13195479               0.00000000              19.19761228
         2        94         8       -0.26909500       -0.28539268               0.00000000             -55.64190772
         2        95         1        0.13556900        0.13303188               0.00000000              19.19575653
         2        96         1        0.13954600        0.14773342               0.00000000              19.19825415
         2        97         8       -0.22698000       -0.22657810               0.00000000             -55.64831404
         2        98         1        0.15164900        0.13704423               0.00000000              19.19707107
         2        99         1        0.16225600        0.15009150               0.00000000              19.19828490
         2       100         8       -0.27309300       -0.26556584               0.00000000             -55.64385352
         2       101         1        0.13428000        0.14075993               0.00000000              19.19723730
         2       102         1        0.13252800        0.12926138               0.00000000              19.19650535
         2       103         8       -0.27549400       -0.27681143               0.00000000             -55.64139666
         2       104         1        0.14339700        0.13818107               0.00000000              19.19780456
         2       105         1        0.14798600        0.14336906               0.00000000              19.19802141
         2       106         8       -0.28819800       -0.29197491               0.00000000             -55.63886174
         2       107         1        0.13239100        0.14161961               0.00000000              19.19547223
         2       108         1        0.14190000        0.14185716               0.00000000              19.19671260
         2       109         8       -0.30711700       -0.32104669               0.00000000             -55.63665543
         2       110         1        0.12039600        0.13227998               0.00000000              19.19524936
         2       111         1        0.14286600        0.14389253               0.00000000              19.19839246
         2       112         8       -0.26625500       -0.26376342               0.00000000             -55.64255088
         2       113         1        0.13200500        0.13001539               0.00000000              19.19573785
         2       114         1        0.14036400        0.14781919               0.00000000              19.19758760
         2       115         8       -0.30475500       -0.30887251               0.00000000             -55.63266374
         2       116         1        0.11916700        0.13547312               0.00000000              19.19500278
         2       117         1        0.11114200        0.11439332               0.00000000              19.19578570
         2       118         8       -0.24868500       -0.24543023               0.00000000             -55.64582697
         2       119         1        0.15165700        0.14731669               0.00000000              19.19809362
         2       120         1        0.14536000        0.13772369               0.00000000              19.19577283
         2       121         8       -0.26636400       -0.29175833               0.00000000             -55.63877401
         2       122         1        0.12340700        0.12862318               0.00000000              19.19517858
         2       123         1        0.14260400        0.15133481               0.00000000              19.20139260
         2       124         8       -0.26234000       -0.26879478               0.00000000             -55.64083266
         2       125         1        0.14747400        0.14188838               0.00000000              19.19759664
         2       126         1        0.14491300        0.14492182               0.00000000              19.19701790
         2       127         8       -0.26650500       -0.24731005               0.00000000             -55.64124988
         2       128         1        0.14403000        0.14588128               0.00000000              19.19590688
         2       129         1        0.14025500        0.14483696               0.00000000              19.19596687
         2       130         8       -0.30892700       -0.29950611               0.00000000             -55.64116618
         2       131         1        0.13075800        0.12624288               0.00000000              19.19653636
         2       132         1        0.13275900        0.13593059               0.00000000              19.19664712
         2       133         8       -0.31091100       -0.28669226               0.00000000             -55.63897465
         2       134         1        0.12846100        0.13011564               0.00000000              19.19612241
         2       135         1        0.11410900        0.12048070               0.00000000              19.19574630
         2       136         8       -0.27496700       -0.26892341               0.00000000             -55.64365672
         2       137         1        0.13753100        0.12926944               0.00000000              19.19530362
         2       138         1        0.15476500        0.15289074               0.00000000              19.19796946
         2       139         8       -0.24052800       -0.24362044               0.00000000             -55.64532086
         2       140         1        0.15663800        0.15286623               0.00000000              19.19864785
         2       141         1        0.14473700        0.13659025               0.00000000              19.19592808
         2       142         8       -0.28000800       -0.27675679               0.00000000             -55.64338082
         2       143         1        0.14697200        0.13826216               0.00000000              19.19776056
         2       144         1        0.13885600        0.13981231               0.00000000              19.19705411
         2       145         8       -0.27180800       -0.28034385               0.00000000             -55.64041249
         2       146         1        0.15530700        0.14904019               0.00000000              19.19769779
         2       147         1        0.14646300        0.13934364               0.00000000              19.19737785
         2       148         8       -0.30683700       -0.29341144               0.00000000             -55.63822522
         2       149         1        0.12574800        0.13455940               0.00000000              19.19782122
         2       150         1        0.12624400        0.13420837               0.00000000              19.19605146
         2       151         8       -0.32003900       -0.31875711               0.00000000             -55.63859613
         2       152         1        0.12580500        0.13197173               0.00000000              19.19692817
         2       153         1        0.12109400        0.12073537               0.00000000              19.19648212
         2       154         8       -0.29000900       -0.30433983               0.00000000             -55.63934576
         2       155         1        0.14818800        0.15010940               0.00000000              19.19744878
         2       156         1        0.12929500        0.13081800               0.00000000              19.19500008
         2       157         8       -0.23353700       -0.24387622               0.00000000             -55.64749662
         2       158         1        0.14489700        0.13787779               0.00000000              19.19621402
         2       159         1        0.14996300        0.14379608               0.00000000              19.19708052
         2       160         8       -0.29603500       -0.29336805               0.00000000             -55.63984021
         2       161         1        0.13793200        0.15143342               0.00000000              19.19786085
         2       162         1        0.12884000        0.13631597               0.00000000              19.19537518
         2       163         8       -0.28646700       -0.30610254               0.00000000             -55.63747304
         2       164         1        0.13107200        0.14027836               0.00000000              19.19621805
         2       165         1        0.13358900        0.13316954               0.00000000              19.19498856
         2       166         8       -0.33464200       -0.33563615               0.00000000             -55.63723993
         2       167         1        0.11541600        0.12676456               0.00000000              19.19624403
         2       168         1        0.11822400        0.13625746               0.00000000              19.19538791
         2       169         8       -0.31047800       -0.30802358               0.00000000             -55.63781649
         2       170         1        0.14398100        0.15008923               0.00000000              19.19778409
         2       171         1        0.12371900        0.12497318               0.00000000              19.19579031
         2       172         8       -0.29885800       -0.29757979               0.00000000             -55.63905002
         2       173         1        0.13356300        0.14016159               0.00000000              19.19717174
         2       174         1        0.12053600        0.12844979               0.00000000              19.19446725
         2       175         8       -0.24492200       -0.23313107               0.00000000             -55.64704166
         2       176         1        0.15956600        0.14957353               0.00000000              19.19828493
         2       177         1        0.15860000        0.14630423               0.00000000              19.19898188
         2       178         8       -0.29054700       -0.28939407               0.00000000             -55.64086097
         2       179         1        0.14332100        0.14723679               0.00000000              19.19640379
         2       180         1        0.14248500        0.14699646               0.00000000              19.19674839
         2       181         8       -0.28614400       -0.29967081               0.00000000             -55.63684290
         2       182         1        0.14135800        0.14576139               0.00000000              19.19555788
         2       183         1        0.14788400        0.14344932               0.00000000              19.19544614
         2       184         8       -0.26995500       -0.24910022               0.00000000             -55.64218170
         2       185         1        0.15652300        0.15457653               0.00000000              19.19874600
         2       186         1        0.14698600        0.13671649               0.00000000              19.19670373
         2       187         8       -0.26498800       -0.27201326               0.00000000             -55.64168681
         2       188         1        0.15070300        0.15332568               0.00000000              19.19895847
         2       189         1        0.14434600        0.13718768               0.00000000              19.19778189
         2       190         8       -0.27662100       -0.28012315               0.00000000             -55.64227434
         2       191         1        0.14809900        0.15430892               0.00000000              19.19832906
         2       192         1        0.15713000        0.13989989               0.00000000              19.20117504
